Fri, 23 Oct 15 10:31:51 +0000 | get_tweets.php -> __construct | Unable to connect to DB | attempted connection to 140dev
Tue, 03 Nov 15 16:09:36 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661492912388083714' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661492912388083714, tweet_text = "RT @C0NTESTindia: @karan11177 Thank you for participating in @reebokindia #GetPumped #Contest.", created_at = "2015-11-03 16:09:34", geo_lat = 0, geo_long = 0, user_id = 1028423017, screen_name = "karan11177", name = "karan", profile_image_url = "http://pbs.twimg.com/profile_images/637268376583204868/Cpol5Adu_normal.jpg", is_rt = 1
Tue, 03 Nov 15 16:09:38 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '3299576472' for key 'PRIMARY' | INSERT INTO users SET screen_name = "pappu_chacha", profile_image_url = "http://pbs.twimg.com/profile_images/640370311523758080/itP9izFl_normal.jpg", user_id = 3299576472, name = "*Pappu_don*", location = "", url = "", description = "", created_at = "2015-07-28 20:50:06", followers_count = 16395, friends_count = 2644, statuses_count = 3884, time_zone = "Pacific Time (US & Canada)", last_update = "2015-11-03 16:09:36"
Tue, 03 Nov 15 16:09:38 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '3299576472' for key 'PRIMARY' | INSERT INTO users SET screen_name = "pappu_chacha", profile_image_url = "http://pbs.twimg.com/profile_images/640370311523758080/itP9izFl_normal.jpg", user_id = 3299576472, name = "*Pappu_don*", location = "", url = "", description = "", created_at = "2015-07-28 20:50:06", followers_count = 16395, friends_count = 2644, statuses_count = 3884, time_zone = "Pacific Time (US & Canada)", last_update = "2015-11-03 16:09:36"
Tue, 03 Nov 15 16:09:38 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661492919505805312' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661492919505805312, tweet_text = "RT @mandybedi: #ZPump, a shoe that adapts to your foot? This will take my fitness regime to the next level. #GetPumped @ReebokIndia https:/…", created_at = "2015-11-03 16:09:36", geo_lat = 0, geo_long = 0, user_id = 3299576472, screen_name = "pappu_chacha", name = "*Pappu_don*", profile_image_url = "http://pbs.twimg.com/profile_images/640370311523758080/itP9izFl_normal.jpg", is_rt = 1
Tue, 03 Nov 15 16:09:38 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661492919505805312' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661492919505805312, tweet_text = "RT @mandybedi: #ZPump, a shoe that adapts to your foot? This will take my fitness regime to the next level. #GetPumped @ReebokIndia https:/…", created_at = "2015-11-03 16:09:36", geo_lat = 0, geo_long = 0, user_id = 3299576472, screen_name = "pappu_chacha", name = "*Pappu_don*", profile_image_url = "http://pbs.twimg.com/profile_images/640370311523758080/itP9izFl_normal.jpg", is_rt = 1
Tue, 03 Nov 15 16:09:38 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '147468979' for key 'PRIMARY' | INSERT INTO users SET screen_name = "BrushUrTeeth_03", profile_image_url = "http://pbs.twimg.com/profile_images/661477552981045248/euy-7arS_normal.jpg", user_id = 147468979, name = "Mrs. Tony Stark :D", location = "indore", url = "http://favstar.fm/users/BrushUrTeeth_03", description = "Simple,adorable! Likes to travel, photography, & party. Take chances & live! Follow me to explore my dream! A quirky gal doing cute things #Dentist @archives_03", created_at = "2010-05-24 11:57:13", followers_count = 8572, friends_count = 983, statuses_count = 19389, time_zone = "Asia/Kolkata", last_update = "2015-11-03 16:09:36"
Tue, 03 Nov 15 16:09:38 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661492917651902464' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661492917651902464, tweet_text = "RT @reebokindia: The #GetPumped contest is closed now. Thanks for participating, winners will be announced soon. #StayTuned.", created_at = "2015-11-03 16:09:36", geo_lat = 0, geo_long = 0, user_id = 147468979, screen_name = "BrushUrTeeth_03", name = "Mrs. Tony Stark :D", profile_image_url = "http://pbs.twimg.com/profile_images/661477552981045248/euy-7arS_normal.jpg", is_rt = 1
Tue, 03 Nov 15 16:09:38 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '147468979' for key 'PRIMARY' | INSERT INTO users SET screen_name = "BrushUrTeeth_03", profile_image_url = "http://pbs.twimg.com/profile_images/661477552981045248/euy-7arS_normal.jpg", user_id = 147468979, name = "Mrs. Tony Stark :D", location = "indore", url = "http://favstar.fm/users/BrushUrTeeth_03", description = "Simple,adorable! Likes to travel, photography, & party. Take chances & live! Follow me to explore my dream! A quirky gal doing cute things #Dentist @archives_03", created_at = "2010-05-24 11:57:13", followers_count = 8572, friends_count = 983, statuses_count = 19389, time_zone = "Asia/Kolkata", last_update = "2015-11-03 16:09:36"
Tue, 03 Nov 15 16:09:38 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661492917651902464' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661492917651902464, tweet_text = "RT @reebokindia: The #GetPumped contest is closed now. Thanks for participating, winners will be announced soon. #StayTuned.", created_at = "2015-11-03 16:09:36", geo_lat = 0, geo_long = 0, user_id = 147468979, screen_name = "BrushUrTeeth_03", name = "Mrs. Tony Stark :D", profile_image_url = "http://pbs.twimg.com/profile_images/661477552981045248/euy-7arS_normal.jpg", is_rt = 1
Tue, 03 Nov 15 16:09:38 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661492919430311936' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661492919430311936, tweet_text = "RT @reebokindia: Last question coming up. Hurry up people!\nKeep tweeting to increase your chances of winning! #GetPumped", created_at = "2015-11-03 16:09:36", geo_lat = 0, geo_long = 0, user_id = 436652553, screen_name = "Rajendra9Prasad", name = "♡♥•.. Prasad_Raj", profile_image_url = "http://pbs.twimg.com/profile_images/656316563482525696/t5lQr4DU_normal.jpg", is_rt = 1
Tue, 03 Nov 15 16:09:38 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661492919430311936' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661492919430311936, tweet_text = "RT @reebokindia: Last question coming up. Hurry up people!\nKeep tweeting to increase your chances of winning! #GetPumped", created_at = "2015-11-03 16:09:36", geo_lat = 0, geo_long = 0, user_id = 436652553, screen_name = "Rajendra9Prasad", name = "♡♥•.. Prasad_Raj", profile_image_url = "http://pbs.twimg.com/profile_images/656316563482525696/t5lQr4DU_normal.jpg", is_rt = 1
Tue, 03 Nov 15 16:09:44 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661492941886611457' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661492941886611457, tweet_text = "RT @reebokindia: A big THANK YOU to all the participants. #StayTuned to our handle for the results. #GetPumped!", created_at = "2015-11-03 16:09:41", geo_lat = 0, geo_long = 0, user_id = 147468979, screen_name = "BrushUrTeeth_03", name = "Mrs. Tony Stark :D", profile_image_url = "http://pbs.twimg.com/profile_images/661477552981045248/euy-7arS_normal.jpg", is_rt = 1
Tue, 03 Nov 15 16:09:44 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661492941886611457' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661492941886611457, tweet_text = "RT @reebokindia: A big THANK YOU to all the participants. #StayTuned to our handle for the results. #GetPumped!", created_at = "2015-11-03 16:09:41", geo_lat = 0, geo_long = 0, user_id = 147468979, screen_name = "BrushUrTeeth_03", name = "Mrs. Tony Stark :D", profile_image_url = "http://pbs.twimg.com/profile_images/661477552981045248/euy-7arS_normal.jpg", is_rt = 1
Tue, 03 Nov 15 16:09:47 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '1859738694' for key 'PRIMARY' | INSERT INTO users SET screen_name = "Senthil557", profile_image_url = "http://pbs.twimg.com/profile_images/476952258580467712/p28zX_uL_normal.jpeg", user_id = 1859738694, name = "senthil", location = "", url = "", description = "I love myself because iam so interesting", created_at = "2013-09-13 12:42:52", followers_count = 948, friends_count = 169, statuses_count = 195128, time_zone = "Chennai", last_update = "2015-11-03 16:09:45"
Tue, 03 Nov 15 16:09:47 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661492958462500864' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661492958462500864, tweet_text = "RT @NargisFakhri: Hey Guys! Loving my brand new ZPumps from @ReebokIndia .. Feeling all pumped up! #GetPumped https://t.co/BK4kSFkxTj", created_at = "2015-11-03 16:09:45", geo_lat = 0, geo_long = 0, user_id = 1859738694, screen_name = "Senthil557", name = "senthil", profile_image_url = "http://pbs.twimg.com/profile_images/476952258580467712/p28zX_uL_normal.jpeg", is_rt = 1
Tue, 03 Nov 15 16:09:47 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '1859738694' for key 'PRIMARY' | INSERT INTO users SET screen_name = "Senthil557", profile_image_url = "http://pbs.twimg.com/profile_images/476952258580467712/p28zX_uL_normal.jpeg", user_id = 1859738694, name = "senthil", location = "", url = "", description = "I love myself because iam so interesting", created_at = "2013-09-13 12:42:52", followers_count = 948, friends_count = 169, statuses_count = 195128, time_zone = "Chennai", last_update = "2015-11-03 16:09:45"
Tue, 03 Nov 15 16:09:47 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661492958462500864' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661492958462500864, tweet_text = "RT @NargisFakhri: Hey Guys! Loving my brand new ZPumps from @ReebokIndia .. Feeling all pumped up! #GetPumped https://t.co/BK4kSFkxTj", created_at = "2015-11-03 16:09:45", geo_lat = 0, geo_long = 0, user_id = 1859738694, screen_name = "Senthil557", name = "senthil", profile_image_url = "http://pbs.twimg.com/profile_images/476952258580467712/p28zX_uL_normal.jpeg", is_rt = 1
Tue, 03 Nov 15 16:10:00 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661493014485839873' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661493014485839873, tweet_text = "HP Laptop Backpack in just Rs.399 Don\'t miss this deal,Grab now  @ShopClues  https://t.co/1KWkJIgfIL #ZyadaBachao https://t.co/eSWPqkQU3j", created_at = "2015-11-03 16:09:59", geo_lat = 0, geo_long = 0, user_id = 134899691, screen_name = "Im_BiggBoss", name = "Avinash", profile_image_url = "http://pbs.twimg.com/profile_images/656133737466298368/jBN8VMdV_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:10:00 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661493014485839873' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661493014485839873, tweet_text = "HP Laptop Backpack in just Rs.399 Don\'t miss this deal,Grab now  @ShopClues  https://t.co/1KWkJIgfIL #ZyadaBachao https://t.co/eSWPqkQU3j", created_at = "2015-11-03 16:09:59", geo_lat = 0, geo_long = 0, user_id = 134899691, screen_name = "Im_BiggBoss", name = "Avinash", profile_image_url = "http://pbs.twimg.com/profile_images/656133737466298368/jBN8VMdV_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:10:04 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661493032328425472' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661493032328425472, tweet_text = "@reebokindia Be absolutely positive. Stay determined. Never give up #GetPumped #GetPumped #GetPumped #GetPumped #GetPumped #GetPumped 1", created_at = "2015-11-03 16:10:03", geo_lat = 0, geo_long = 0, user_id = 436652553, screen_name = "Rajendra9Prasad", name = "♡♥•.. Prasad_Raj", profile_image_url = "http://pbs.twimg.com/profile_images/656316563482525696/t5lQr4DU_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:10:04 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661493032328425472' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661493032328425472, tweet_text = "@reebokindia Be absolutely positive. Stay determined. Never give up #GetPumped #GetPumped #GetPumped #GetPumped #GetPumped #GetPumped 1", created_at = "2015-11-03 16:10:03", geo_lat = 0, geo_long = 0, user_id = 436652553, screen_name = "Rajendra9Prasad", name = "♡♥•.. Prasad_Raj", profile_image_url = "http://pbs.twimg.com/profile_images/656316563482525696/t5lQr4DU_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:10:14 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661493071931158528' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661493071931158528, tweet_text = "Cashback offers only at #ZyadaBachao @ShopClues https://t.co/talxGuzbwN", created_at = "2015-11-03 16:10:12", geo_lat = 0, geo_long = 0, user_id = 92040824, screen_name = "MIssfilmy_", name = "Sonal Jain", profile_image_url = "http://pbs.twimg.com/profile_images/639832785067204609/QpyfznoE_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:10:14 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661493071931158528' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661493071931158528, tweet_text = "Cashback offers only at #ZyadaBachao @ShopClues https://t.co/talxGuzbwN", created_at = "2015-11-03 16:10:12", geo_lat = 0, geo_long = 0, user_id = 92040824, screen_name = "MIssfilmy_", name = "Sonal Jain", profile_image_url = "http://pbs.twimg.com/profile_images/639832785067204609/QpyfznoE_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:10:19 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661493088976805889' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661493088976805889, tweet_text = "@soodabhinav08 @ShopClues \nWow thats cool buddy!!\nHappy Shopping!!\n#ZyadaBachao  only on  @ShopClues https://t.co/7x98tM2El3", created_at = "2015-11-03 16:10:17", geo_lat = 0, geo_long = 0, user_id = 65357007, screen_name = "ankitsalgiya", name = "ankit", profile_image_url = "http://pbs.twimg.com/profile_images/660107994646974465/CLHVkxfp_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:10:19 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661493088976805889' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661493088976805889, tweet_text = "@soodabhinav08 @ShopClues \nWow thats cool buddy!!\nHappy Shopping!!\n#ZyadaBachao  only on  @ShopClues https://t.co/7x98tM2El3", created_at = "2015-11-03 16:10:17", geo_lat = 0, geo_long = 0, user_id = 65357007, screen_name = "ankitsalgiya", name = "ankit", profile_image_url = "http://pbs.twimg.com/profile_images/660107994646974465/CLHVkxfp_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:10:26 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661493124926013440' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661493124926013440, tweet_text = "There is extra 5% discount on SBI Debit Card @ShopClues #ZyadaBachao Check this https://t.co/zU2YCl0d5G https://t.co/64OeuEII0E", created_at = "2015-11-03 16:10:25", geo_lat = 0, geo_long = 0, user_id = 2352135794, screen_name = "DipanG118", name = "Dipanwita Goswami", profile_image_url = "http://pbs.twimg.com/profile_images/647655212912504832/T6nKiwP6_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:10:47 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661493211379011584' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661493211379011584, tweet_text = "#ZyadaBachao Buy #iPadAir16GB @ FLAT 21% OFF &amp; get work done in a breeze w/its A7 processor https://t.co/Djzwe7kOYj https://t.co/XNWpuul3lZ", created_at = "2015-11-03 16:10:46", geo_lat = 0, geo_long = 0, user_id = 740285083, screen_name = "_Gobol", name = "Gobol", profile_image_url = "http://pbs.twimg.com/profile_images/580339660846546944/fGRENZUg_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:10:58 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661493254249013249' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661493254249013249, tweet_text = "I\'m super excited to buy more &amp; more!! Have you check out #ZyadaBachao @ShopClues https://t.co/B4C2Xvx4ta …", created_at = "2015-11-03 16:10:56", geo_lat = 0, geo_long = 0, user_id = 2352135794, screen_name = "DipanG118", name = "Dipanwita Goswami", profile_image_url = "http://pbs.twimg.com/profile_images/647655212912504832/T6nKiwP6_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:10:58 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661493254249013249' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661493254249013249, tweet_text = "I\'m super excited to buy more &amp; more!! Have you check out #ZyadaBachao @ShopClues https://t.co/B4C2Xvx4ta …", created_at = "2015-11-03 16:10:56", geo_lat = 0, geo_long = 0, user_id = 2352135794, screen_name = "DipanG118", name = "Dipanwita Goswami", profile_image_url = "http://pbs.twimg.com/profile_images/647655212912504832/T6nKiwP6_normal.jpg", is_rt = 0
